,Unnamed: 0.1,Unnamed: 0,Nom_Produit,Catégorie,Sous-Catégorie,Coût unitaire,Prix unitaire,Client,Ville,N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité,annee,trimestre,mois,chiffre d'affaire,cout total,marge,latitude,longitude,delai
307,307,307,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Medline ,NANTES,CDE - 0001860,2019-12-06,2019-12-11,12,Détaillant,1,12,2019,Trim4,décembre,27655.703196347044,17300.763251141583,10354.93994520546,47.2186371,-1.5541362,5
308,308,308,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007183,2017-01-07,2017-01-23,13,Détaillant,1,9,2017,Trim1,janvier,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,16
309,309,309,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004421,2017-02-06,2017-02-24,13,Détaillant,1,7,2017,Trim1,février,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,18
310,310,310,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0005255,2017-03-01,2017-03-13,13,Grossiste,1,5,2017,Trim1,mars,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,12
311,311,311,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0001835,2017-03-29,2017-04-11,13,Grossiste,1,10,2017,Trim1,mars,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,13
312,312,312,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007024,2017-04-29,2017-05-06,13,Export,1,10,2017,Trim2,avril,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,7
313,313,313,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004819,2017-05-14,2017-06-01,13,Détaillant,1,11,2017,Trim2,mai,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,18
314,314,314,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004024,2017-07-07,2017-07-21,13,Export,1,9,2017,Trim3,juillet,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,14
315,315,315,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003920,2017-08-17,2017-08-28,13,Détaillant,1,11,2017,Trim3,août,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,11
316,316,316,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003267,2017-08-28,2017-09-05,13,Détaillant,1,12,2017,Trim3,août,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,8
317,317,317,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004649,2017-09-16,2017-09-22,13,Détaillant,1,11,2017,Trim3,septembre,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,6
318,318,318,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003213,2017-12-17,2018-01-02,13,Grossiste,1,10,2017,Trim4,décembre,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,16
319,319,319,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002346,2018-01-13,2018-01-27,13,Détaillant,1,10,2018,Trim1,janvier,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,14
320,320,320,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007984,2018-02-12,2018-02-18,13,Grossiste,1,12,2018,Trim1,février,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,6
321,321,321,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007031,2018-07-12,2018-07-19,13,Détaillant,1,9,2018,Trim3,juillet,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,7
322,322,322,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007620,2018-08-13,2018-08-16,13,Détaillant,1,9,2018,Trim3,août,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,3
323,323,323,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0001796,2018-09-10,2018-09-23,13,Grossiste,1,9,2018,Trim3,septembre,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,13
324,324,324,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003675,2018-09-15,2018-09-25,13,Détaillant,1,9,2018,Trim3,septembre,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,10
325,325,325,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 000763,2018-10-15,2018-10-18,13,Grossiste,1,5,2018,Trim4,octobre,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,3
326,326,326,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0001414,2018-11-12,2018-11-29,13,Grossiste,1,11,2018,Trim4,novembre,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,17
327,327,327,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0005303,2018-11-29,2018-12-08,13,Export,1,9,2018,Trim4,novembre,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,9
328,328,328,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002013,2018-12-07,2018-12-24,13,Export,1,6,2018,Trim4,décembre,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,17
329,329,329,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004741,2018-12-12,2018-12-21,13,Grossiste,1,11,2018,Trim4,décembre,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,9
330,330,330,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 000644,2019-01-07,2019-01-10,13,Grossiste,1,9,2019,Trim1,janvier,20741.777397260284,12975.572438356186,7766.204958904098,44.6616428,-1.1700018,3
331,331,331,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 000770,2019-02-09,2019-02-25,13,Export,1,10,2019,Trim1,février,23046.419330289205,14417.302709284651,8629.116621004554,44.6616428,-1.1700018,16
332,332,332,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 000637,2019-02-28,2019-03-04,13,Grossiste,1,5,2019,Trim1,février,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,4
333,333,333,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0005690,2019-03-15,2019-03-30,13,Grossiste,1,5,2019,Trim1,mars,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,15
334,334,334,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0006476,2019-04-15,2019-05-02,13,Export,1,11,2019,Trim2,avril,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,17
335,335,335,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003838,2019-04-29,2019-05-03,13,Grossiste,1,7,2019,Trim2,avril,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,4
336,336,336,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0005173,2019-05-23,2019-06-08,13,Export,1,8,2019,Trim2,mai,18437.135464231364,11533.842167427722,6903.293296803642,44.6616428,-1.1700018,16
337,337,337,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0001769,2019-06-19,2019-07-01,13,Détaillant,1,6,2019,Trim2,juin,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,12
338,338,338,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0007149,2019-06-22,2019-07-09,13,Grossiste,1,6,2019,Trim2,juin,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,17
339,339,339,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002370,2019-07-21,2019-07-25,13,Export,1,8,2019,Trim3,juillet,18437.135464231364,11533.842167427722,6903.293296803642,44.6616428,-1.1700018,4
340,340,340,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002437,2019-07-22,2019-07-30,13,Détaillant,1,7,2019,Trim3,juillet,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,8
341,341,341,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003665,2019-08-11,2019-08-25,13,Détaillant,1,6,2019,Trim3,août,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,14
342,342,342,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002642,2019-09-26,2019-10-05,13,Détaillant,1,6,2019,Trim3,septembre,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,9
343,343,343,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0001780,2019-09-27,2019-10-14,13,Grossiste,1,5,2019,Trim3,septembre,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,17
344,344,344,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0006315,2019-09-30,2019-10-06,13,Export,1,5,2019,Trim3,septembre,11523.209665144605,7208.651354642326,4314.558310502279,44.6616428,-1.1700018,6
345,345,345,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 000997,2019-10-23,2019-11-08,13,Détaillant,1,11,2019,Trim4,octobre,25351.061263318126,15859.032980213116,9492.02828310501,44.6616428,-1.1700018,16
346,346,346,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0002274,2019-10-29,2019-11-11,13,Export,1,7,2019,Trim4,octobre,16132.493531202445,10092.111896499257,6040.381634703188,44.6616428,-1.1700018,13
347,347,347,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0004866,2019-11-05,2019-11-09,13,Grossiste,1,12,2019,Trim4,novembre,27655.703196347044,17300.763251141583,10354.93994520546,44.6616428,-1.1700018,4
348,348,348,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Ole Groupe,ARCACHON,CDE - 0003059,2019-12-09,2019-12-24,13,Grossiste,1,6,2019,Trim4,décembre,13827.851598173522,8650.381625570792,5177.46997260273,44.6616428,-1.1700018,15
349,349,349,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004247,2017-01-03,2017-01-14,14,Export,1,6,2017,Trim1,janvier,13827.851598173522,8650.381625570792,5177.46997260273,42.5476734,3.0253613,11
350,350,350,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 000107,2017-01-16,2017-01-24,14,Détaillant,1,10,2017,Trim1,janvier,23046.419330289205,14417.302709284651,8629.116621004554,42.5476734,3.0253613,8
351,351,351,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004444,2017-01-27,2017-02-09,14,Grossiste,1,5,2017,Trim1,janvier,11523.209665144605,7208.651354642326,4314.558310502279,42.5476734,3.0253613,13
352,352,352,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0001707,2017-03-15,2017-03-25,14,Détaillant,1,8,2017,Trim1,mars,18437.135464231364,11533.842167427722,6903.293296803642,42.5476734,3.0253613,10
353,353,353,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0006801,2017-04-13,2017-04-17,14,Détaillant,1,9,2017,Trim2,avril,20741.777397260284,12975.572438356186,7766.204958904098,42.5476734,3.0253613,4
354,354,354,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0002168,2017-04-20,2017-05-02,14,Grossiste,1,11,2017,Trim2,avril,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,12
355,355,355,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0005125,2017-05-25,2017-05-28,14,Grossiste,1,5,2017,Trim2,mai,11523.209665144605,7208.651354642326,4314.558310502279,42.5476734,3.0253613,3
356,356,356,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004396,2017-06-24,2017-06-30,14,Grossiste,1,6,2017,Trim2,juin,13827.851598173522,8650.381625570792,5177.46997260273,42.5476734,3.0253613,6
357,357,357,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004824,2017-11-02,2017-11-14,14,Grossiste,1,12,2017,Trim4,novembre,27655.703196347044,17300.763251141583,10354.93994520546,42.5476734,3.0253613,12
358,358,358,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0005936,2017-12-08,2017-12-26,14,Grossiste,1,12,2017,Trim4,décembre,27655.703196347044,17300.763251141583,10354.93994520546,42.5476734,3.0253613,18
359,359,359,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0002006,2018-01-25,2018-02-10,14,Grossiste,1,11,2018,Trim1,janvier,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,16
360,360,360,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0001639,2018-02-07,2018-02-22,14,Grossiste,1,8,2018,Trim1,février,18437.135464231364,11533.842167427722,6903.293296803642,42.5476734,3.0253613,15
361,361,361,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0006050,2018-04-13,2018-04-25,14,Grossiste,1,6,2018,Trim2,avril,13827.851598173522,8650.381625570792,5177.46997260273,42.5476734,3.0253613,12
362,362,362,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004762,2018-06-17,2018-07-02,14,Détaillant,1,11,2018,Trim2,juin,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,15
363,363,363,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0005686,2018-09-13,2018-09-25,14,Grossiste,1,8,2018,Trim3,septembre,18437.135464231364,11533.842167427722,6903.293296803642,42.5476734,3.0253613,12
364,364,364,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0005815,2018-10-25,2018-11-07,14,Grossiste,1,6,2018,Trim4,octobre,13827.851598173522,8650.381625570792,5177.46997260273,42.5476734,3.0253613,13
365,365,365,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0002515,2018-10-30,2018-11-05,14,Détaillant,1,8,2018,Trim4,octobre,18437.135464231364,11533.842167427722,6903.293296803642,42.5476734,3.0253613,6
366,366,366,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0002077,2018-12-02,2018-12-19,14,Détaillant,1,11,2018,Trim4,décembre,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,17
367,367,367,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0001115,2019-04-07,2019-04-17,14,Grossiste,1,12,2019,Trim2,avril,27655.703196347044,17300.763251141583,10354.93994520546,42.5476734,3.0253613,10
368,368,368,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004525,2019-05-16,2019-06-01,14,Détaillant,1,5,2019,Trim2,mai,11523.209665144605,7208.651354642326,4314.558310502279,42.5476734,3.0253613,16
369,369,369,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0005831,2019-07-17,2019-07-29,14,Export,1,5,2019,Trim3,juillet,11523.209665144605,7208.651354642326,4314.558310502279,42.5476734,3.0253613,12
370,370,370,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0007589,2019-08-23,2019-09-04,14,Export,1,11,2019,Trim3,août,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,12
371,371,371,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0004294,2019-10-05,2019-10-11,14,Détaillant,1,11,2019,Trim4,octobre,25351.061263318126,15859.032980213116,9492.02828310501,42.5476734,3.0253613,6
372,372,372,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Linde ,ARGELES SUR MER,CDE - 0003390,2019-12-09,2019-12-18,14,Détaillant,1,7,2019,Trim4,décembre,16132.493531202445,10092.111896499257,6040.381634703188,42.5476734,3.0253613,9
373,373,373,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0006249,2017-01-18,2017-01-31,15,Détaillant,1,7,2017,Trim1,janvier,16132.493531202445,10092.111896499257,6040.381634703188,48.8588897,2.3200410217200766,13
374,374,374,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0005570,2017-05-01,2017-05-14,15,Grossiste,1,10,2017,Trim2,mai,23046.419330289205,14417.302709284651,8629.116621004554,48.8588897,2.3200410217200766,13
375,375,375,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0005648,2017-05-16,2017-05-30,15,Détaillant,1,6,2017,Trim2,mai,13827.851598173522,8650.381625570792,5177.46997260273,48.8588897,2.3200410217200766,14
376,376,376,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0007234,2017-05-27,2017-06-05,15,Export,1,10,2017,Trim2,mai,23046.419330289205,14417.302709284651,8629.116621004554,48.8588897,2.3200410217200766,9
377,377,377,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0005576,2017-06-04,2017-06-16,15,Grossiste,1,11,2017,Trim2,juin,25351.061263318126,15859.032980213116,9492.02828310501,48.8588897,2.3200410217200766,12
378,378,378,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0007128,2017-06-28,2017-07-07,15,Grossiste,1,6,2017,Trim2,juin,13827.851598173522,8650.381625570792,5177.46997260273,48.8588897,2.3200410217200766,9
379,379,379,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0005333,2017-09-03,2017-09-07,15,Grossiste,1,7,2017,Trim3,septembre,16132.493531202445,10092.111896499257,6040.381634703188,48.8588897,2.3200410217200766,4
380,380,380,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0001561,2017-09-14,2017-09-30,15,Export,1,11,2017,Trim3,septembre,25351.061263318126,15859.032980213116,9492.02828310501,48.8588897,2.3200410217200766,16
381,381,381,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0003888,2017-10-03,2017-10-17,15,Export,1,12,2017,Trim4,octobre,27655.703196347044,17300.763251141583,10354.93994520546,48.8588897,2.3200410217200766,14
382,382,382,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0006640,2017-10-31,2017-11-16,15,Grossiste,1,11,2017,Trim4,octobre,25351.061263318126,15859.032980213116,9492.02828310501,48.8588897,2.3200410217200766,16
383,383,383,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0003653,2018-02-08,2018-02-11,15,Export,1,10,2018,Trim1,février,23046.419330289205,14417.302709284651,8629.116621004554,48.8588897,2.3200410217200766,3
384,384,384,Produit 1,Catégorie 2,Sous-catégorie 4,1441.7302709284652,2304.6419330289204,Rochester SARL,PARIS,CDE - 0004481,2018-05-12,2018-05-18,15,Grossiste,1,11,2018,Trim2,mai,25351.061263318126,15859.032980213116,9492.02828310501,48.8588897,2.3200410217200766,6
